index,predicted_sales
316369,5070.0
334384,9694.0
683563,4633.0
609743,10099.0
688086,0.0
75309,8337.0
704747,8575.0
616617,7875.0
548038,3658.0
553258,17680.0
476501,6375.0
345085,6065.0
233128,3911.0
188187,0.0
275523,11375.0
371081,3007.0
586315,7572.0
518192,7150.0
140756,5737.0
73613,0.0
105684,10044.0
119843,6649.0
135294,9454.0
484810,13007.0
295337,3395.0
531786,8386.0
656753,6225.0
318225,0.0
425596,4702.0
96110,4318.0
496049,6090.0
706949,5771.0
5171,5068.0
497163,7015.0
211672,3366.0
60753,6777.0
610223,0.0
669153,0.0
634401,7913.0
425424,0.0
297946,14259.0
216814,5976.0
426193,0.0
181165,0.0
309742,10890.0
53687,3725.0
568260,4470.0
155390,0.0
212898,5310.0
294199,3087.0
445427,5516.0
409518,3938.0
663050,9311.0
327046,9017.0
69398,7992.0
480490,6078.0
665898,2718.0
110723,6801.0
627281,9129.0
399022,4444.0
40566,5449.0
546236,7214.0
406118,6899.0
95822,4190.0
277772,4170.0
238301,0.0
688442,7531.0
442889,0.0
487004,9183.0
473323,6101.0
312883,9190.0
23087,8591.0
649115,9017.0
402466,8703.0
427988,5134.0
525657,13465.0
501590,5009.0
400132,0.0
284697,0.0
19675,8820.0
705249,6362.0
182164,3433.0
600466,11935.0
397158,9854.0
653955,3605.0
547936,4271.0
336975,0.0
103157,0.0
600883,4010.0
387551,4595.0
236899,5263.0
569117,11077.0
693472,11733.0
604657,10818.0
542983,22262.0
335565,10742.0
692926,4893.0
448784,0.0
591771,8768.0
699929,7947.0
377244,7960.0
238178,819.0
2082,5778.0
458060,9030.0
17600,1897.0
49157,8342.0
58377,9155.0
702131,0.0
607180,12177.0
543020,8693.0
139801,5324.0
331277,8257.0
496799,0.0
144484,4965.0
673923,3495.0
274467,3606.0
208525,7259.0
81797,0.0
138030,0.0
604685,6418.0
662334,9532.0
367649,3446.0
625270,7410.0
709771,5535.0
437265,3961.0
46451,5796.0
42079,9479.0
545693,4669.0
206472,0.0
261038,6953.0
426331,9218.0
208933,4544.0
678909,0.0
404815,8547.0
195036,6625.0
144333,10539.0
485746,0.0
436456,5276.0
92585,0.0
415193,3669.0
447430,8182.0
351674,4409.0
633416,7176.0
689577,0.0
709926,6788.0
143784,10178.0
86176,1691.0
98828,9375.0
55775,7021.0
98452,8550.0
561556,7983.0
353006,10610.0
389945,5486.0
536135,4793.0
687868,9577.0
98052,16997.0
446578,6878.0
637442,7210.0
413259,4255.0
471126,5254.0
617473,6326.0
68318,5465.0
76071,0.0
134416,9424.0
429948,4826.0
346658,7968.0
161533,3479.0
485436,9223.0
174725,5645.0
349430,4433.0
269531,4533.0
562393,9791.0
175483,18684.0
216119,6595.0
103680,7783.0
580671,0.0
105433,4859.0
14143,7297.0
466687,0.0
401317,11812.0
461580,11166.0
89957,5300.0
611162,3917.0
506389,5959.0
152115,4422.0
622443,6985.0
46198,8542.0
176912,5044.0
340517,5942.0
406729,5004.0
66606,7524.0
504298,6124.0
537034,5336.0
333285,3942.0
74546,7924.0
62709,6403.0
667549,4413.0
69712,5465.0
680039,0.0
353852,0.0
137621,0.0
198127,6653.0
517286,10387.5
616056,0.0
489992,6754.0
24379,8821.0
439582,7193.0
445215,6574.0
520486,7573.0
612026,5720.0
379783,0.0
580249,24889.0
212771,4763.0
15926,0.0
698441,6692.0
235547,0.0
653987,3988.0
573252,7288.0
396425,13220.0
682632,4693.0
584124,7923.0
284367,3296.0
335251,0.0
281861,11470.0
508966,4370.0
222753,18306.0
301666,4155.0
167144,8805.0
228705,0.0
55415,6526.0
653871,6883.0
380027,2852.0
15873,5068.0
509265,0.0
54731,6448.0
46624,7085.0
656383,0.0
61172,5626.0
84955,6141.0
279241,0.0
268547,7691.0
75215,14789.0
612540,0.0
268121,6032.0
81198,4154.0
300486,5861.0
701131,14651.0
273915,5235.0
387103,7186.0
487940,0.0
600207,0.0
341372,4758.0
207216,7861.0
192091,4409.0
65272,3856.0
166847,8795.0
43464,10056.0
571690,5086.0
592193,7925.0
677111,8712.0
457705,5121.0
104012,0.0
266970,0.0
633171,5296.0
317826,4558.0
360438,7599.0
574276,6253.0
203039,0.0
166755,0.0
607840,11710.0
395388,0.0
623425,9653.0
198020,0.0
202111,0.0
142547,3566.0
426435,7516.0
692394,0.0
688826,5467.0
349233,8924.0
113963,0.0
24625,6139.0
28640,0.0
229228,6949.0
383670,5014.0
248858,10065.0
261693,5665.0
700377,7754.5
214338,9125.0
361735,0.0
290285,5573.0
418083,10066.0
226285,5476.0
318503,0.0
333773,0.0
123259,6924.0
433741,9148.0
634624,6220.0
653022,6490.0
176118,5789.0
415430,0.0
229857,6395.0
556475,10717.0
683760,8727.0
610172,10528.0
169642,4266.0
112099,6767.0
421821,3236.0
414513,0.0
206681,8831.0
407255,9147.0
377916,0.0
281434,3828.0
44928,10078.0
531500,10114.0
585588,0.0
608212,10396.0
87013,5157.0
333964,9891.0
66790,15069.0
33266,9538.0
144821,5851.0
262137,0.0
205101,8211.0
624112,10788.0
635763,6002.0
681116,7946.0
647632,6116.0
440507,0.0
649633,5639.0
38596,7338.0
344782,5099.0
695529,6763.0
168255,10890.0
397444,7975.0
389559,0.0
245445,0.0
486732,0.0
332175,5838.0
214602,9165.0
11542,2770.0
75178,6143.0
532226,4900.0
64866,6824.0
610055,5567.0
395379,5309.0
457537,0.0
229062,5312.0
62896,6693.0
249265,4690.0
513548,7644.0
1403,7063.0
302971,4047.0
200947,3529.0
539747,6243.0
269112,5825.0
677987,3679.0
3893,5565.0
572006,0.0
356670,6731.0
464863,2542.0
516211,4279.0
222151,5377.0
644138,6282.0
430632,4629.0
589243,9391.0
369947,6581.0
562711,5252.0
496040,5298.0
355264,11384.0
43606,6247.0
299078,5340.0
426554,4518.5
424110,7245.0
488896,0.0
513255,8690.0
14288,8072.0
704226,2277.0
30755,5936.0
225695,7506.0
63412,11167.0
415960,6569.0
283068,0.0
514414,10593.0
191070,0.0
47087,4808.0
542424,5072.0
658245,3771.0
21301,5543.0
178160,5211.0
72296,4564.0
519927,4074.0
184193,0.0
463753,0.0
164835,9401.0
644334,0.0
583210,5222.0
19176,10153.0
308299,5217.0
430717,7789.0
700089,4597.0
502620,5373.0
37462,9088.0
125493,3283.0
354923,0.0
312710,4492.0
322227,7231.0
391148,4872.0
437921,8573.0
584894,4528.0
273421,8602.0
237269,9948.0
422917,6204.0
214264,0.0
96017,5791.0
583263,5574.0
630100,10226.0
537441,3607.0
684253,11793.0
433816,4380.0
133739,6236.0
81895,0.0
609218,6615.0
508988,7465.0
530588,5159.0
659091,6169.0
145630,6786.0
87495,4450.0
702217,0.0
653155,0.0
117903,6911.0
73436,10006.0
305896,3034.0
147374,0.0
220149,4323.0
640551,0.0
434705,7982.0
25563,4881.0
543802,6748.0
436112,5543.0
151328,5831.0
642796,9246.0
495124,0.0
250376,10209.0
253844,0.0
268286,5563.0
642726,5032.0
121791,10998.0
382329,7319.0
83620,5971.0
585268,10482.0
507362,4710.0
439987,7192.0
407265,5938.0
695319,4685.0
253739,6360.0
548068,4306.0
115359,0.0
227618,9138.0
624953,7020.0
527447,7409.0
463822,4253.0
285202,3862.0
15257,5621.0
275453,6980.0
452069,0.0
263170,7158.0
106288,5339.0
376344,5540.0
212229,8072.0
197151,6511.0
63216,6562.0
427844,6325.0
352618,9596.0
118086,0.0
559618,6601.0
439186,0.0
121921,6511.0
599745,0.0
100133,11705.0
472433,0.0
660200,5685.0
299975,9508.0
199667,5938.0
137830,5901.0
198394,1794.0
27255,5680.0
430620,6638.0
273338,0.0
599114,4231.0
8090,2455.0
58477,3724.0
203229,0.0
565580,7349.0
164744,0.0
471855,0.0
480968,13501.0
369719,5824.0
478960,3659.0
429037,0.0
581410,0.0
45110,6475.0
20136,0.0
588227,7482.0
602929,9639.0
75992,8310.0
379455,7238.0
171144,7359.0
80030,0.0
192199,7201.0
173115,0.0
198908,6851.0
691099,8746.0
289252,3494.0
233222,4235.0
149605,3856.0
253855,7921.0
475193,7498.0
16263,9723.0
451963,12179.0
382432,5179.0
167224,0.0
92583,5259.0
677872,6138.0
224150,0.0
464805,8724.0
696254,6260.0
189968,5012.0
472469,0.0
307947,5998.0
594012,9854.0
68723,0.0
256427,6961.0
699962,5969.0
166972,5884.0
534100,3431.0
4717,6223.5
162261,4233.0
361304,3725.0
565409,2534.0
448287,0.0
466587,3517.3333333333335
478520,8729.0
300339,8299.0
216566,7738.0
248679,0.0
454708,0.0
616365,5143.0
236993,2856.0
570522,14193.0
320154,4820.0
403021,5108.0
673114,7499.0
138693,4287.0
599905,2381.0
380376,5726.0
333013,0.0
625644,9937.0
666966,0.0
643528,8850.0
313536,14184.0
141587,7796.0
612881,5101.0
519131,7970.0
625697,4302.0
271144,0.0
69477,9758.0
582382,0.0
469178,9599.0
417359,4024.0
401149,2685.0
121592,7962.0
534885,5862.0
327508,5095.0
123209,0.0
475545,7428.0
676292,6142.0
162868,6832.0
224566,6297.0
712020,17340.0
280573,4980.0
397245,6588.0
259066,6353.0
673987,5264.0
666915,4813.0
228236,3995.0
125306,4735.0
171777,5515.0
668170,6133.0
695391,6107.0
29811,9587.0
189245,0.0
61048,6863.0
194874,0.0
582484,5854.0
642138,4300.0
552345,8739.0
695351,5268.0
453284,6647.0
689468,9489.0
480525,3732.0
92130,8645.0
238876,8415.0
293775,10753.0
369395,0.0
248777,5678.0
249003,8599.0
593719,7285.0
162065,5271.0
609628,0.0
609239,0.0
287402,0.0
237832,13595.0
429906,2615.0
585625,10945.0
313457,6156.0
362553,4493.0
327048,6110.0
95476,4825.0
290954,4730.0
62704,3557.0
368522,0.0
570354,10933.0
105196,0.0
640850,8183.0
251953,8126.0
279016,7065.0
474044,6968.0
230627,7126.0
519516,5703.0
172519,0.0
96324,4702.0
292098,0.0
671455,4752.0
506039,9369.0
214750,13323.0
110717,4432.0
506426,6884.0
177099,5914.0
190151,10751.0
528263,5065.0
464000,8401.0
58195,3467.0
152829,7501.0
619385,8499.0
356771,5409.0
201475,4232.0
34181,7652.0
512522,9866.0
172767,3080.0
379591,4869.0
229464,7569.0
530375,2999.0
429954,7554.0
253437,7902.0
192107,7003.0
105353,7254.0
284106,0.0
301206,10533.0
687689,5918.0
571080,6633.0
442098,7612.0
639769,4316.0
358388,4047.0
599860,8964.0
550131,4386.0
484305,10451.0
650817,10449.0
1241,5786.0
314995,6796.0
180967,4560.0
236470,4194.0
692622,4119.0
480179,6472.0
70991,8344.0
98786,12723.0
590062,8905.0
103636,7226.0
698317,7399.0
441931,9807.0
395998,13432.0
243967,7755.0
653014,11440.0
534969,5379.0
172140,5142.0
22801,5535.0
237293,5021.333333333333
127171,5894.0
262053,2433.0
423330,8784.0
522009,8112.0
678106,1986.0
109246,2461.0
288657,4541.0
293306,4431.0
22784,3363.0
191840,11990.0
330832,8246.0
436141,10896.0
692684,4626.0
316123,0.0
381585,3605.0
210936,0.0
416832,6145.0
397090,5586.0
163773,9894.0
115076,6590.0
476090,8589.0
58515,5854.0
350979,5047.0
583539,12648.0
374716,9587.0
136149,3912.0
597831,4253.0
380599,3935.0
147449,7535.0
402315,0.0
396706,11157.0
269950,16037.0
626380,7873.0
433622,3378.0
293053,11877.0
295262,14018.0
290916,14206.0
422618,11800.0
325551,6886.0
698585,2854.0
145146,8573.0
391427,6798.0
669425,0.0
587634,5998.0
39677,7047.0
289621,7840.0
138170,0.0
695364,5758.0
639824,5423.0
69500,7480.0
474117,26878.0
426690,5092.0
662098,0.0
506639,5385.0
89444,6113.0
477457,0.0
471979,6862.0
198648,9003.0
93444,0.0
192835,7964.0
8255,0.0
42246,11727.0
567283,0.0
423620,4396.0
472199,0.0
42283,10459.0
190385,3845.0
685236,3562.0
397337,6815.0
223067,8564.0
438776,4225.0
475033,6524.0
437352,10986.0
511883,6053.0
539688,10975.0
429665,0.0
244524,0.0
30878,5383.0
260795,3480.0
165457,13610.0
131258,0.0
216333,9194.0
537602,7063.0
491037,7915.0
385163,5110.0
20200,6660.0
81102,0.0
610190,0.0
447597,3890.0
633420,3447.0
285112,5649.0
154176,8426.0
466654,6341.0
400929,0.0
441646,5503.0
131216,10067.0
258406,5643.0
315053,3839.0
450622,7246.0
701123,4256.0
87486,6353.0
170362,6808.0
575377,0.0
694764,8017.0
616296,6632.0
415789,6300.0
210850,5128.0
295826,8857.0
131987,10022.0
458384,8240.0
630879,4299.0
368896,4138.0
517512,0.0
537667,3825.0
378619,0.0
427060,3432.0
7166,9380.0
216465,23420.0
38486,0.0
101743,0.0
159841,5549.0
598715,0.0
9246,0.0
219847,8672.0
673546,2823.0
486058,9659.0
549067,0.0
139671,0.0
580534,0.0
384157,5871.0
466032,5408.0
190944,5008.0
515035,8759.0
52695,8146.0
648456,4673.0
500633,0.0
123593,10253.0
431362,10560.0
299177,0.0
593849,0.0
288862,8227.0
56923,4785.0
538047,5508.0
291510,5075.0
666891,10532.0
370990,4108.0
277366,7476.0
541557,14091.0
265170,3980.0
621792,5897.0
183153,5726.0
137609,10332.0
423320,12374.0
229322,6862.0
335292,3895.0
546104,2389.0
80548,5289.0
502277,9969.0
697608,4512.0
95736,8075.0
36083,4161.0
556786,6941.0
103596,9612.0
652766,4820.0
22115,5599.0
297092,8435.0
92115,3239.0
645771,9520.0
361579,5644.5
302788,4635.0
417739,4638.0
216607,8633.0
385737,5706.0
624982,9277.0
2217,5900.0
223931,9960.0
389579,0.0
55080,7404.0
661274,9682.0
224641,4150.0
473554,5424.0
467845,6068.0
143644,7262.0
53729,8623.0
565799,4529.0
538856,7863.0
83190,0.0
220331,0.0
393276,8264.0
99175,8669.0
628852,4714.0
509701,4750.0
292726,2038.0
448642,5430.0
627748,11743.0
492319,0.0
197687,0.0
667927,6106.0
200004,11129.666666666666
15913,9498.0
181100,3845.0
379688,0.0
169674,7556.0
696657,6302.0
258648,8999.0
709196,0.0
270503,2663.0
583188,7481.0
459201,14150.0
428253,5222.5
110699,7172.0
187854,5219.0
447854,5700.0
196411,4314.0
415251,13749.0
185443,4689.0
609296,5936.0
221336,8072.0
116672,4849.0
541452,6260.0
183727,0.0
582607,10476.0
336730,0.0
152617,7035.0
696222,4028.0
485579,0.0
14756,7207.0
121707,2571.5
96495,0.0
485501,0.0
119296,0.0
281468,5377.0
527482,4832.0
271789,5169.0
147018,8255.0
490316,0.0
1409,11538.0
180712,7986.0
664130,9557.0
13569,5128.0
544337,3790.5
529051,7908.0
225543,5892.0
238957,8542.0
631552,6795.0
73557,7508.0
596962,8871.0
268907,7572.0
280861,0.0
391185,13113.0
27470,5375.0
278789,0.0
365729,11780.0
536161,0.0
394368,4373.0
447125,4290.0
295709,6102.0
226295,7190.0
329067,7699.0
578850,7065.0
239858,6629.0
431395,0.0
580782,9084.0
669114,5987.0
223212,5998.0
639215,0.0
113421,4619.0
509760,7001.0
532591,7997.0
165038,14076.0
664358,13514.0
389749,7162.0
619723,5969.0
283708,7791.0
138387,0.0
182244,7652.0
189295,2097.0
51742,12224.0
525942,0.0
316362,3453.0
119025,9492.0
169583,7343.0
582982,3445.0
488230,4932.0
284500,5844.0
447321,6649.0
412452,0.0
113867,7985.0
549244,6041.0
576829,5641.0
334546,5107.0
312600,6192.0
443174,7463.0
34871,4264.0
354463,0.0
691090,5311.0
14264,6101.0
182223,3131.0
39713,6816.0
285200,4664.0
654157,3540.0
422172,8276.0
41008,0.0
711468,8341.0
571210,5368.0
555140,7741.0
136554,0.0
438064,2195.0
379577,4840.0
155549,4509.0
569203,2570.0
223083,4498.0
711479,8552.0
25463,14541.0
659803,0.0
617692,12438.0
629144,9103.0
487460,4155.0
88992,5996.0
549254,4796.0
617377,7326.0
47811,0.0
555437,9189.0
372572,5122.0
557931,8445.0
250905,5874.0
231926,1965.0
134037,3955.0
101970,9564.0
488641,6466.0
77140,6849.0
288786,8572.0
178702,0.0
674815,0.0
508774,9284.0
107068,10378.0
445700,15918.0
633530,14503.0
371967,8498.0
58679,4766.0
599680,5257.0
584444,6241.0
70282,7823.0
453654,4237.0
131068,2574.0
264637,4870.0
443302,2560.0
73234,3972.0
520865,2567.0
299137,0.0
43278,15327.0
359721,10471.0
629021,6685.0
491402,5187.0
702474,7863.0
22780,0.0
707587,5390.0
92551,11071.0
568557,3763.0
251261,4706.0
440880,5927.0
668235,3629.0
511254,3751.0
67227,0.0
103569,5828.0
368087,0.0
543268,8757.0
553417,5441.0
11287,7976.0
213324,9040.0
402986,9508.0
273365,3755.0
394283,5103.0
517191,6644.0
621382,3123.0
227564,3308.0
607728,6249.0
294417,10165.0
52533,0.0
312994,6169.0
129004,8331.0
253526,5559.0
566916,4541.0
202391,5974.0
277838,0.0
640501,5311.0
501492,4516.0
564947,0.0
196344,8210.0
55408,6584.5
708386,0.0
540626,0.0
193301,9629.0
517172,2429.0
329896,6382.0
243384,0.0
626060,7478.0
688346,2966.0
190040,5506.0
91083,4890.0
556266,9508.0
660254,9909.0
284434,5267.0
463911,4666.0
331644,5888.0
516449,6987.0
676449,3160.0
19085,0.0
61537,13296.0
74504,8912.0
462311,5200.0
521439,0.0
205200,0.0
543608,9892.0
286010,5406.0
64672,11939.0
522698,7922.0
236770,6187.0
276914,3974.0
94950,6175.0
32012,10531.0
552121,8821.0
190400,0.0
616662,5876.0
36737,7352.0
621032,0.0
145922,12038.0
586592,6468.0
524511,9264.0
470508,4226.0
122628,5151.0
443631,11442.0
184508,9224.0
474925,6922.0
551819,0.0
207397,4080.0
36345,5915.0
496350,7249.0
122260,6568.0
223890,9466.0
497103,0.0
171503,4827.0
631149,8279.0
534986,9825.0
298948,8017.0
27244,10585.0
599474,6434.0
332589,9547.0
621894,6591.0
624503,17713.0
579411,8322.0
433136,9082.0
211056,13260.0
277482,5082.0
382213,4481.0
589499,7075.0
534483,9981.0
8990,4321.0
258911,6443.0
333910,0.0
629047,5605.0
250846,4139.0
335384,7868.0
90065,5004.0
621126,8397.0
21863,8040.0
190425,9357.0
634702,6513.0
415105,8553.0
491027,4820.0
607239,3069.0
638285,9149.0
150059,7670.0
528952,10883.0
15924,9663.0
695230,6032.0
520925,9585.0
347767,12039.0
703127,10798.0
513906,5072.0
453668,11159.0
484794,8059.0
54048,5867.0
455555,5257.0
219082,7218.0
285863,4392.0
614957,8036.0
210852,4175.0
470998,0.0
657165,5804.0
254880,9286.0
631371,3872.0
182260,5116.0
130651,7649.0
535717,6372.0
196432,21987.0
640736,5230.0
274361,0.0
377637,8576.0
241940,7483.0
194081,7750.0
177029,15370.0
607367,3764.0
348079,7981.0
394793,7215.0
105081,6531.0
661636,4680.0
389087,6379.0
564417,11222.0
303653,8266.0
634815,0.0
167205,7972.0
468460,5939.0
589175,12664.0
408872,8556.0
104469,7398.0
696404,4668.0
98136,12404.0
53808,2279.0
396509,9549.0
616608,9453.0
612839,0.0
470790,6900.0
479697,9596.0
593935,9060.0
316701,4434.0
203157,7707.0
164315,16663.0
631896,1341.0
215599,2127.0
468517,6952.0
500460,6293.0
636760,5599.0
477659,5513.0
284940,9733.0
368960,5925.0
224271,0.0
518545,0.0
581879,6832.0
520652,0.0
227765,6938.0
221532,4525.0
291264,5007.0
125371,8594.0
273462,0.0
518621,0.0
117319,6024.0
561204,0.0
642593,2645.0
339361,0.0
467377,12954.0
65743,6373.0
464800,6953.0
700910,10092.5
439539,13289.0
578845,0.0
110070,6680.0
501288,4640.0
677523,7865.0
455076,7207.0
225052,3459.0
230775,9373.0
254336,4547.0
343373,4633.0
321058,0.0
18372,5453.0
607562,6309.0
261833,7092.0
487025,20957.0
232921,10866.0
280473,5314.0
19850,9570.0
16684,0.0
103602,0.0
425188,9302.0
397689,7196.0
104581,8526.0
483304,24181.0
308247,6575.0
248080,5477.0
531384,6959.0
185804,10852.0
123967,6894.0
518570,3201.0
591832,3371.0
108997,8526.0
290297,0.0
521667,3098.0
518533,8913.0
563430,5556.0
259863,0.0
40104,12065.0
21306,5437.0
155989,5786.0
168728,3433.0
197232,4658.0
231481,7341.0
445934,0.0
144624,3441.0
477107,8672.0
700650,0.0
417008,11798.0
43470,0.0
568459,4945.0
53567,8116.0
320191,6753.0
364643,3740.0
604131,5045.0
221035,6645.0
696950,8506.0
690843,8461.0
420136,0.0
300144,17916.0
3020,3077.0
515264,7207.0
647883,2854.0
480174,5575.0
413067,4264.0
614656,5778.0
401561,6738.0
541238,17037.0
24248,7246.0
708626,7109.0
270499,2862.0
298700,5518.0
78356,7496.0
207682,4909.0
520114,5049.0
517345,8142.0
201867,7407.0
306751,8496.0
309571,9276.0
174318,6334.0
79871,4524.0
663457,6149.0
168088,5412.0
192926,4225.0
351920,5708.0
462832,4641.0
611336,8072.0
205304,3788.0
399076,0.0
314328,4022.0
388773,5920.0
43298,12539.0
282465,4965.0
608805,4948.0
647835,4687.0
328962,5191.0
320859,0.0
566380,4814.0
461770,0.0
373732,5745.0
531379,7121.0
443941,7728.0
154845,11609.0
458652,8004.0
357320,5061.0
184687,7613.0
181597,8235.0
297676,7512.0
370122,5948.0
499727,0.0
202425,0.0
578990,6198.0
257985,1543.0
280804,4549.0
352909,0.0
282104,31803.0
551900,0.0
324356,0.0
11722,3695.0
219245,0.0
78714,8005.0
406234,6573.0
215785,1629.0
402749,7848.0
621784,3053.0
617826,6205.0
19030,6416.0
520130,9976.0
608663,5558.0
179338,7969.0
650767,9141.0
419012,3317.0
191289,0.0
193194,3291.0
185400,7996.0
631785,9144.0
412080,6207.0
14314,10888.0
268465,0.0
579847,0.0
197632,4651.0
682998,6150.0
629600,4428.0
226564,4669.0
455006,4687.0
522293,11231.0
66812,8016.0
496681,4015.0
226309,4981.0
360213,3009.0
475464,0.0
411283,0.0
189183,8748.0
534919,10210.0
243670,7894.0
64901,0.0
362582,5778.0
352550,3196.0
433625,0.0
463141,0.0
217258,7124.0
310756,8519.0
137115,9922.0
423009,0.0
458302,4433.0
498676,0.0
209458,3923.0
294289,6783.0
271904,0.0
562047,9564.0
112623,7728.0
456213,6307.0
130835,19339.0
263255,6703.0
397788,6669.0
597774,0.0
320022,6803.0
549662,7312.0
23278,0.0
487833,0.0
595724,10845.0
32105,7094.0
256602,0.0
698659,6728.0
244520,2250.0
385803,6170.0
200020,6490.0
486737,10813.0
339900,9124.0
428230,7669.0
199728,2305.5
25346,10024.0
29693,12664.0
155125,6934.0
558590,3494.0
520262,10253.0
218211,5324.0
603555,5339.0
245232,7549.0
631130,0.0
239289,5917.0
576477,2869.0
391862,8529.0
198691,4502.0
357639,5078.0
611039,7632.0
352305,7316.0
348667,4905.0
91549,5946.0
35681,8532.0
583083,6022.0
498493,5699.0
47065,11335.0
448775,5189.0
666955,7753.0
704254,8126.0
661433,6844.0
243643,8098.0
215657,0.0
461826,5479.0
121175,0.0
72617,6240.0
116042,12462.0
371280,9643.0
156025,10403.0
541916,7958.0
64125,6080.0
351138,4735.0
360835,8511.0
266900,0.0
623067,5191.0
186181,0.0
443477,7291.0
344912,0.0
342429,4870.0
640028,2775.0
544114,4908.0
689025,0.0
11084,8923.0
521210,0.0
222323,1792.0
687865,4661.0
460938,6809.0
414796,14177.0
206160,0.0
342743,0.0
319017,8409.0
40316,5991.0
68715,5707.0
115642,5979.0
374468,5099.0
599526,8310.0
229618,5207.0
332254,5561.0
3374,6799.0
364827,0.0
624530,6867.0
683594,4868.0
68246,5423.0
308344,4170.0
407433,5831.0
116685,6594.0
378237,0.0
33242,4300.0
198574,0.0
390513,5458.0
95920,10316.0
350761,7718.0
453670,4234.0
366852,0.0
661559,0.0
668860,8998.0
414209,3759.0
408528,7337.0
479303,2221.0
386853,6564.0
338841,0.0
79128,7170.0
105587,4911.0
323960,4667.0
447100,8457.0
150401,4616.0
609694,9679.0
130719,5710.0
490575,6213.0
202940,8446.0
602723,13608.0
332762,0.0
220725,9410.0
576763,7514.0
439850,0.0
345131,2062.0
185828,3947.0
362293,6401.0
260482,7691.0
386446,8216.0
197602,0.0
219002,4705.0
402866,4228.0
398594,4033.0
151956,0.0
262498,8742.0
292270,8455.0
293341,9101.0
67415,4664.0
554580,12352.0
64710,0.0
632018,5076.0
670039,1614.0
316470,6365.0
61898,6570.0
464635,4086.0
645653,11984.0
257594,14389.0
357246,2566.0
171627,0.0
473055,7045.0
702102,11494.0
671684,8447.0
36139,5361.0
171952,7071.0
596446,5477.0
467572,6358.0
21565,4877.0
153310,9013.0
366165,0.0
470335,25444.0
195741,10802.0
150381,4497.0
187282,6680.0
447561,4161.0
497634,9461.0
379904,0.0
161409,0.0
618892,9155.0
178669,5239.0
366561,0.0
72065,5936.0
73992,4341.5
157175,6481.0
568590,7176.0
241561,12692.0
512454,5269.0
398960,5242.0
429936,7444.0
398646,5828.0
687037,7384.0
342625,5966.0
253798,4313.0
147205,5719.0
149324,8847.5
359235,3249.0
496833,2623.0
553073,6155.0
389772,0.0
251837,6243.0
353568,4510.0
692788,0.0
494572,0.0
434355,19147.0
643323,0.0
43172,7860.0
329431,4615.0
696270,15828.0
571392,4794.0
700786,0.0
691501,4984.0
44169,5841.0
127106,10155.0
20259,9430.0
476647,5333.0
67635,3137.0
538878,8193.0
55655,0.0
596708,3832.0
174527,9322.0
500606,5608.0
615987,0.0
288257,5298.0
577375,6974.0
463323,6295.0
199025,4801.0
703644,4431.0
248738,9447.0
637593,0.0
519145,2468.0
568369,6219.0
488741,0.0
334300,6447.0
368353,6288.0
678532,6126.0
334132,5666.0
232022,8036.0
190670,6024.0
334846,0.0
687544,11498.0
537073,2856.0
566540,0.0
580493,5559.0
312511,5876.0
253647,0.0
108376,6247.0
609902,0.0
517502,0.0
161789,7397.0
208203,0.0
223820,6428.0
446911,4912.0
448935,0.0
296030,5409.0
638089,5248.0
314230,7077.0
48296,0.0
612940,7445.0
610649,5863.0
46898,4705.0
407010,0.0
589468,8403.0
462113,10711.0
304814,8484.0
623803,0.0
588709,7129.0
492822,15496.0
200427,8902.0
400001,8703.0
566745,0.0
584817,10629.0
184316,5407.0
699009,6787.0
648767,3733.0
74932,3065.0
72782,5211.0
505358,0.0
660928,5528.0
251884,6466.0
24787,8162.0
24252,7435.0
367785,18982.0
76553,0.0
510813,25116.0
486858,10215.0
504235,5504.0
635998,6042.0
639934,3585.0
355358,0.0
10465,7007.0
391725,5487.0
664242,7923.0
221655,0.0
11727,10658.0
394612,6179.0
71009,4612.0
522979,4235.0
517860,6795.0
493593,7267.0
240533,4844.0
158491,0.0
121081,2904.0
193601,0.0
617646,5896.0
592037,5549.0
84635,14339.0
543577,6621.0
157370,8514.0
27978,3178.0
406453,7049.0
17484,8602.0
69826,4719.0
234275,0.0
635744,6082.0
161234,5260.0
409236,10709.0
628669,4725.0
139201,5182.0
311716,3961.0
56267,0.0
505200,5423.0
626765,20650.0
609025,6148.0
398913,5106.0
461986,3264.0
119389,5850.0
228825,7049.0
101314,3917.0
312918,5834.0
207162,13768.0
267619,6064.0
570342,0.0
94331,5122.0
425253,3508.0
424027,0.0
504465,6474.0
134565,3721.0
68376,7377.0
344336,0.0
13869,5215.0
39602,7373.0
366563,8568.0
142429,0.0
428036,20672.0
514208,3789.0
448541,0.0
653093,6573.0
630106,3447.0
155280,4852.0
474945,5873.0
474493,7554.0
387519,7517.0
493418,4474.0
35473,4681.0
98678,6490.0
661228,6321.0
640711,10116.0
239334,0.0
503398,4051.0
667894,7620.0
175473,3622.0
448759,6086.0
126837,0.0
165026,15121.0
324401,9101.0
39707,0.0
383992,10773.0
492628,12939.0
174736,22442.0
692251,5886.0
577573,7202.0
93114,15591.0
370277,9188.0
229516,4718.0
225114,6982.0
523251,8017.0
692999,7313.0
693277,4815.0
117570,3604.0
134958,5803.0
702091,5218.0
479327,0.0
590903,4098.0
376833,0.0
10879,2981.0
695563,9356.0
50819,4397.0
127653,12863.0
405072,3976.0
188400,3021.0
528782,2062.0
